index,name,address,sido,gungu
0,강원강릉시내곡점,강원 강릉시 범일로,강원도,강릉시
1,강원강릉시사천해변점,강원 강릉시 사천면 진리해변길,강원도,강릉시
2,강원강릉시솔올점,강원 강릉시 원대로,강원도,강릉시
3,강원강릉시입암점,강원 강릉시 강변로,강원도,강릉시
4,강원강릉시주문진점,강원 강릉시 주문진읍 주문로,강원도,강릉시
5,강원강릉시초당점,강원 강릉시 초당원길,강원도,강릉시
6,강원강릉시포남1점,강원 강릉시 가작로,강원도,강릉시
7,강원강릉시홍제점,강원 강릉시 홍제로,강원도,강릉시
8,강원동해시망상점,강원 동해시 동해대로,강원도,동해시
9,강원동해시부곡점,강원 동해시 발한로,강원도,동해시
10,강원동해시천곡점,강원 동해시 한섬로,강원도,동해시
11,강원동해시효가점,강원 동해시 동해대로,강원도,동해시
12,강원삼척시교동점,강원 삼척시 정상로,강원도,삼척시
13,강원속초시교동점,강원 속초시 수복로,강원도,속초시
14,강원속초시금호점,강원 속초시 미시령로,강원도,속초시
15,강원속초시조양점,강원 속초시 동해대로,강원도,속초시
16,강원양구군동면점,강원 양구군 동면 금강산로,강원도,양구군
17,강원양구군방산점,강원 양구군 방산면 장거리길,강원도,양구군
18,강원양구군양구점,강원 양구군 양구읍 중앙길,강원도,양구군
19,강원양양군양양점,강원 양양군 양양읍 양양로,강원도,양양군
20,강원양양군하조대점,강원 양양군 현북면 조준길,강원도,양양군
21,강원영월군영월점,강원 영월군 영월읍 은행나무길,강원도,영월군
22,강원원주시개운단구점,강원 원주시 서원대로,강원도,원주시
23,강원원주시단계점,강원 원주시 원문로,강원도,원주시
24,강원원주시단관점,강원 원주시 단관초교길,강원도,원주시
25,강원원주시명륜점,강원 원주시 남산로,강원도,원주시
26,강원원주시무실점,강원 원주시 섬밭들길,강원도,원주시
27,강원원주시문막점,강원 원주시 문막읍 건등로,강원도,원주시
28,강원원주시반곡봉산점,강원 원주시 반곡길,강원도,원주시
29,강원원주시태장점,강원 원주시 북원로,강원도,원주시
30,강원원주시혁신도시점,강원 원주시 웅비2길,강원도,원주시
31,강원인제군서화점[B],강원 인제군 서화면 천도로,강원도,인제군
32,강원인제군신남점,강원 인제군 남면 신남로,강원도,인제군
33,강원인제군인제점,강원 인제군 인제읍 인제로,강원도,인제군
34,강원인제군현리점,강원 인제군 기린면 내린천로,강원도,인제군
35,강원정선군정선점,강원 정선군 정선읍 봉양길,강원도,정선군
36,강원철원군내대리점,강원 철원군 갈말읍 두루미로,강원도,철원군
37,강원철원군동송점,강원 철원군 동송읍 금학로,강원도,철원군
38,강원철원군신철원점,강원 철원군 갈말읍 삼부연로,강원도,철원군
39,강원철원군와수리점,강원 철원군 서면 와수로,강원도,철원군
40,강원철원군자등리점,강원 철원군 서면 자등로,강원도,철원군
41,강원철원군지경리점,강원 철원군 갈말읍 청양로,강원도,철원군
42,강원춘천시강북점,강원 춘천시 충열로,강원도,춘천시
43,강원춘천시교동후평점,강원 춘천시 성심로,강원도,춘천시
44,강원춘천시석사점,강원 춘천시 우석로,강원도,춘천시
45,강원춘천시칠전송암점,강원 춘천시 옛경춘로,강원도,춘천시
46,강원춘천시퇴계점,강원 춘천시 춘주로,강원도,춘천시
47,강원춘천시효자점,강원 춘천시 서부대성로,강원도,춘천시
48,강원태백시장성점,강원 태백시 장성로,강원도,태백시
49,강원태백시태백점,강원 태백시 황지로,강원도,태백시
50,강원평창군대관령점,강원 평창군 대관령면 경강로,강원도,평창군
51,강원평창군봉평점,강원 평창군 봉평면 태기로,강원도,평창군
52,강원평창군장평점,강원 평창군 용평면 경강로,강원도,평창군
53,강원평창군진부점,강원 평창군 진부면 진부중앙로,강원도,평창군
54,강원홍천군대명비발디점,강원 홍천군 서면 한치골길,강원도,홍천군
55,강원홍천군시동점,강원 홍천군 남면 시동리,강원도,홍천군
56,강원홍천군홍천점,강원 홍천군 홍천읍 갈마로,강원도,홍천군
57,강원화천군다목리점,강원 화천군 상서면 수피령로,강원도,화천군
58,강원화천군사내점,강원 화천군 사내면 사내로,강원도,화천군
59,강원화천군산양리점,강원 화천군 상서면 영서로,강원도,화천군
60,강원화천군화천점,강원 화천군 화천읍 중앙,강원도,화천군
61,강원횡성군횡성점,강원 횡성군 횡성읍 읍하로,강원도,횡성군
62,경기가평군가평점,경기 가평군 가평읍 석봉로,경기도,가평군
63,경기가평군북면점,경기 가평군 북면 화악산로,경기도,가평군
64,경기가평군청평점,경기 가평군 청평면 잠곡로,경기도,가평군
65,경기가평군현리점,경기 가평군 하면 현창로,경기도,가평군
66,경기고양시가좌점,경기 고양시 일산서구 가좌로,경기도,고양시
67,경기고양시고양동점,경기 고양시 덕양구 혜음로,경기도,고양시
68,경기고양시관산점,경기 고양시 덕양구 통일로,경기도,고양시
69,경기고양시능곡점,경기 시흥시 장현능곡로,경기도,시흥시
70,경기고양시대화점,경기 고양시 일산서구 강성로,경기도,고양시
71,경기고양시덕이점,경기 고양시 일산서구 탄중로,경기도,고양시
72,경기고양시라페스타점,경기 고양시 일산동구 무궁화로,경기도,고양시
73,경기고양시문촌점,경기 고양시 일산서구 킨텍스로,경기도,고양시
74,경기고양시백마점,경기 고양시 일산동구 경의로,경기도,고양시
75,경기고양시백석1점,경기 고양시 일산동구 백석로,경기도,고양시
76,경기고양시성사점,경기 고양시 덕양구 마상로,경기도,고양시
77,경기고양시성석점,경기 고양시 일산동구 성현로,경기도,고양시
78,경기고양시식사동점,경기 고양시 일산동구 동국로,경기도,고양시
79,경기고양시신원점,경기 고양시 덕양구 권율대로,경기도,고양시
80,경기고양시일산점,경기 고양시 일산서구 원일로,경기도,고양시
81,경기고양시주교점,경기 고양시 덕양구 원당로,경기도,고양시
82,경기고양시주엽1점,경기 고양시 일산서구 대산로,경기도,고양시
83,경기고양시중산점,경기 고양시 일산동구 탄중로,경기도,고양시
84,경기고양시풍동점,경기 고양시 일산동구 숲속마을로,경기도,고양시
85,경기고양시행신2점,경기 고양시 덕양구 무원로,경기도,고양시
86,경기고양시행신3점,경기 고양시 덕양구 화신로,경기도,고양시
87,경기고양시화정1점,경기 고양시 덕양구 화중로,경기도,고양시
88,경기고양시화정2점,경기도 고양시 덕양구 화정로,경기도,고양시
89,경기과천시과천1점,경기 과천시 별양로,경기도,과천시
90,경기광명시광명사거리점,경기 광명시 오리로,경기도,광명시
91,경기광명시광명시장점,경기 광명시 광이로,경기도,광명시
92,경기광명시광명KTX역점,경기 광명시 덕안로,경기도,광명시
93,경기광명시소하점,경기 광명시 신촌로,경기도,광명시
94,경기광명시철산역점,경기 광명시 디지털로,경기도,광명시
95,경기광명시철산점,경기 광명시 도덕공원로,경기도,광명시
96,경기광명시하안점,경기 광명시 하안로,경기도,광명시
97,경기광주시곤지암점,경기 광주시 곤지암읍 평촌길,경기도,광주시
98,경기광주시광주점,경기 광주시 통미로,경기도,광주시
99,경기광주시신현점,경기 광주시 오포읍 신현로,경기도,광주시
100,경기광주시양벌점,경기 광주시 오포읍 양벌로,경기도,광주시
101,경기광주시오포2호점,경기 광주시 오포읍 오포로,경기도,광주시
102,경기광주시태전점,경기 광주시 태봉로,경기도,광주시
103,경기구리시교문점,경기 구리시 안골로,경기도,구리시
104,경기구리시수택점,경기 구리시 원수택로,경기도,구리시
105,경기구리시인창점,경기 구리시 건원대로,경기도,구리시
106,경기군포시군포점,경기 군포시 군포로,경기도,군포시
107,경기군포시금정점,경기 군포시 당산로,경기도,군포시
108,경기군포시대야미점,경기 군포시 대야로,경기도,군포시
109,경기군포시산본목련점,경기 군포시 고산로,경기도,군포시
110,경기군포시산본역점[B],경기 군포시 쟁골길,경기도,군포시
111,경기김포시고촌점,경기 김포시 고촌읍 은행영사정로,경기도,김포시
112,경기김포시김포1호점,경기 김포시 관순로,경기도,김포시
113,경기김포시마송점,경기 김포시 통진읍 조강로,경기도,김포시
114,경기김포시양곡점,경기 김포시 김포한강로,경기도,김포시
115,경기김포시장기점,경기 김포시 김포한강로,경기도,김포시
116,경기김포시풍무점,경기 김포시 양도로,경기도,김포시
117,경기남양주시광릉내점,경기 남양주시 진접읍 광릉내로,경기도,남양주시
118,경기남양주시금곡점,경기 남양주시 경춘로,경기도,남양주시
119,경기남양주시덕소2호점,경기 남양주시 와부읍 수레로,경기도,남양주시
120,경기남양주시덕소점[B],경기 남양주시 와부읍 덕소로,경기도,남양주시
121,경기남양주시도농점,경기 남양주시 미금로,경기도,남양주시
122,경기남양주시별내2호점,경기 남양주시 두물로,경기도,남양주시
123,경기남양주시별내점,경기 남양주시 불암산로,경기도,남양주시
124,경기남양주시사능점,경기 남양주시 진건읍 진건오남로,경기도,남양주시
125,경기남양주시수동점,경기 남양주시 수동면 비룡로,경기도,남양주시
126,경기남양주시오남리점,경기 남양주시 오남읍 진건오남로,경기도,남양주시
127,경기남양주시월산점,경기 남양주시 화도읍 경춘로,경기도,남양주시
128,경기남양주시진접지구점,경기 남양주시 진접읍 해밀예당로,경기도,남양주시
129,경기남양주시창현점,경기 남양주시 화도읍 창현로,경기도,남양주시
130,경기남양주시천마산점,경기 남양주시 화도읍 먹갓로,경기도,남양주시
131,경기남양주시퇴계원점,경기 남양주시 퇴계원면 퇴계원로,경기도,남양주시
132,경기남양주시평내점,경기 남양주시 경춘로,경기도,남양주시
133,경기남양주시호평점,경기도 남양주시 천마산로,경기도,남양주시
134,경기동두천시생연점,경기 동두천시 삼육사로,경기도,동두천시
135,경기동두천시송내지구점,경기 동두천시 동두천로,경기도,동두천시
136,경기동두천시중앙점,경기 동두천시 동광로,경기도,동두천시
137,경기부천시고강점,경기 부천시 오정구 역곡로,경기도,부천시
138,경기부천시범박점,경기 부천시 소사구 소사동로,경기도,부천시
139,경기부천시상동북부점,경기 부천시 원미구 송내대로,경기도,부천시
140,경기부천시상동점,경기 부천시 원미구 조마루로,경기도,부천시
141,경기부천시소사점,경기 부천시 소사구 은성로,경기도,부천시
142,경기부천시송내점,경기 부천시 소사구 송내대로,경기도,부천시
143,경기부천시심곡북부점,경기 부천시 원미구 부흥로,경기도,부천시
144,경기부천시심곡점,경기 부천시 소사구 심곡로,경기도,부천시
145,경기부천시여월점,경기 부천시 오정구 삼작로,경기도,부천시
146,경기부천시역곡남부점,경기 부천시 소사구 부광로,경기도,부천시
147,경기부천시역곡점,경기 부천시 원미구 역곡로,경기도,부천시
148,경기부천시오정점,경기 부천시 오정구 부천로,경기도,부천시
149,경기부천시원미점,경기 부천시 원미구 조마루로,경기도,부천시
150,경기부천시원종점,경기 부천시 오정구 소사로,경기도,부천시
151,경기부천시중동1점,경기 부천시 원미구 중동로,경기도,부천시
152,경기부천시중동약대점,경기 부천시 원미구 도약로,경기도,부천시
153,경기성남시구미점,경기 성남시 분당구,경기도,성남시
154,경기성남시금광점,경기 성남시 중원구 산성대로,경기도,성남시
155,경기성남시동판교점[B],경기 성남시 분당구 동판교로,경기도,성남시
156,경기성남시상대원점,경기 성남시 중원구 박석로,경기도,성남시
157,경기성남시서판교점,경기 성남시 분당구 판교로,경기도,성남시
158,경기성남시서현점[B],경기 성남시 분당구 중앙공원로,경기도,성남시
159,경기성남시성남점,경기 성남시 중원구 원터로,경기도,성남시
160,경기성남시수내점[B],경기 성남시 분당구 발이봉북로,경기도,성남시
161,경기성남시수진점,경기 성남시 수정구 산성대로,경기도,성남시
162,경기성남시신흥점,경기 성남시 수정구 수정남로,경기도,성남시
163,경기성남시야탑점,경기 성남시 분당구 매화로,경기도,성남시
164,경기성남시위례중앙점,경기 성남시 수정구 위례서일로1길,경기도,성남시
165,경기성남시이매점,경기 성남시 분당구 성남대로,경기도,성남시
166,경기성남시정자2호점,경기 성남시 분당구 정자로,경기도,성남시
167,경기성남시정자점,경기 성남시 분당구 백현로,경기도,성남시
168,경기성남시태평점,경기 성남시 수정구 탄리로,경기도,성남시
169,경기수원시고색오목점,경기 수원시 권선구 고산로,경기도,수원시
170,경기수원시곡반정점,경기 수원시 권선구 곡선로,경기도,수원시
171,경기수원시광교1호점,경기 수원시 영통구 법조로,경기도,수원시
172,경기수원시구운탑동점,경기 수원시 권선구 구운로,경기도,수원시
173,경기수원시권선점[B],경기 수원시 권선구 권중로,경기도,수원시
174,경기수원시매교세류점,경기 수원시 팔달구 효원로,경기도,수원시
175,경기수원시매탄2동점,경기 수원시 영통구 산남로,경기도,수원시
176,경기수원시매탄권선점,경기 수원시 영통구 권선로,경기도,수원시
177,경기수원시세류2호점,경기 수원시 권선구 덕영대로,경기도,수원시
178,경기수원시신매탄점,경기 수원시 영통구 매탄로,경기도,수원시
179,경기수원시신영통점,경기 수원시 영통구 태장로,경기도,수원시
180,경기수원시연무점[B],경기 수원시 장안구 연무로,경기도,수원시
181,경기수원시영통1호점,경기 수원시 영통구 매영로,경기도,수원시
182,경기수원시영화점[B],경기 수원시 장안구 장안로,경기도,수원시
183,경기수원시우만점,경기 수원시 팔달구 중부대로,경기도,수원시
184,경기수원시율천점,경기 수원시 장안구 율전로,경기도,수원시
185,경기수원시인계점,경기 수원시 팔달구 장다리로,경기도,수원시
186,경기수원시인계중앙점,경기 수원시 팔달구 권광로,경기도,수원시
187,경기수원시정자1동점,경기 수원시 장안구 대평로,경기도,수원시
188,경기수원시정자2동점,경기 수원시 장안구 수성로,경기도,수원시
189,경기수원시조원점,경기 수원시 장안구 조원로,경기도,수원시
190,경기수원시호매실점,경기 수원시 권선구 매실로,경기도,수원시
191,경기수원시화서꽃뫼점[B],경기 수원시 팔달구 일월로,경기도,수원시
192,경기수원시화서점,경기 수원시 팔달구 팔달로,경기도,수원시
193,경기시흥시거모점[B],경기 시흥시 한우물로,경기도,시흥시
194,경기시흥시능곡점,경기 시흥시 장현능곡로,경기도,시흥시
195,경기시흥시목감점,경기 시흥시 논곡길,경기도,시흥시
196,경기시흥시시화점,경기 시흥시 중심상가로,경기도,시흥시
197,경기시흥시신천점[B],경기 시흥시 신천로,경기도,시흥시
198,경기시흥시연성2지구점,경기 시흥시 장곡로,경기도,시흥시
199,경기시흥시오이도역점,경기 시흥시 함송로,경기도,시흥시
200,경기시흥시월곶점,경기 시흥시 월곶중앙로,경기도,시흥시
201,경기시흥시은행점,경기 시흥시 은행로,경기도,시흥시
202,경기시흥시정왕점,경기 시흥시 정왕천로,경기도,시흥시
203,경기안산시본오1호점,경기 안산시 상록구 반석로,경기도,안산시
204,경기안산시본오2호점,경기 안산시 상록구 본원로,경기도,안산시
205,경기안산시사동점,경기 안산시 상록구 감골로,경기도,안산시
206,경기안산시선부1동점,경기 안산시 단원구 선부광장서로,경기도,안산시
207,경기안산시선부1점,경기 안산시 단원구 화정천서로,경기도,안산시
208,경기안산시신길지구점,경기 안산시 단원구 도일로,경기도,안산시
209,경기안산시신도시점,경기 안산시 단원구 광덕로,경기도,안산시
210,경기안산시와동점,경기 안산시 단원구 선부로,경기도,안산시
211,경기안산시원곡점,경기 안산시 단원구 원선로,경기도,안산시
212,경기안산시월피점,경기 안산시 상록구 예술광장로,경기도,안산시
213,경기안산시일동점,경기 안산시 상록구 식물원로,경기도,안산시
214,경기안산시중앙점[B],경기 안산시 단원구 예술대학로,경기도,안산시
215,경기안산시초지점,경기 안산시 단원구 초지로,경기도,안산시
216,경기안성시공도2점,경기 안성시 공도읍 공도3로,경기도,안성시
217,경기안성시동아방송대점,경기 안성시 삼죽면 동아예대길,경기도,안성시
218,경기안성시안성1점[B],경기 안성시 안성맞춤대로,경기도,안성시
219,경기안성시일죽점,경기 안성시 일죽면 금일로,경기도,안성시
220,경기안성시죽산점,경기 안성시 죽산면 중부길,경기도,안성시
221,경기안성시중앙대점[B],경기 안성시 대덕면 중앙대학로,경기도,안성시
222,경기안성시홍익점,경기 안성시 금광면 신양복길,경기도,안성시
223,경기안양시관양비산점,경기 안양시 동안구 평촌대로,경기도,안양시
224,경기안양시관양지구점,경기 안양시 동안구 관악대로,경기도,안양시
225,경기안양시박달점,경기 안양시 만안구 양화로,경기도,안양시
226,경기안양시비산1호점,경기 안양시 동안구 경수대로,경기도,안양시
227,경기안양시석수점,경기 안양시 만안구 석천로,경기도,안양시
228,경기안양시안양1호점,경기 안양시 만안구 냉천로,경기도,안양시
229,경기안양시안양2호점,경기 안양시 만안구 냉천로,경기도,안양시
230,경기안양시평촌1호점,경기 안양시 동안구 달안로,경기도,안양시
231,경기안양시평촌2호점,경기 안양시 동안구 관평로,경기도,안양시
232,경기안양시호계2호점,경기 안양시 동안구 전파로,경기도,안양시
233,경기안양시호계갈산점,경기 안양시 동안구,경기도,안양시
234,경기안양시호계오전점,경기 안양시 동안구 포도원로,경기도,안양시
235,경기양주시고읍지구점,경기 양주시 고읍로,경기도,양주시
236,경기양주시광적점,경기 양주시 광적면 삼일로,경기도,양주시
237,경기양주시덕계점,경기 양주시 평화로,경기도,양주시
238,경기양주시덕정점,경기 양주시 화합로,경기도,양주시
239,경기양주시백석점,경기 양주시 백석읍 양주산성로,경기도,양주시
240,경기양주시송추점,경기 양주시 장흥면 호국로,경기도,양주시
241,경기양주시신산점,경기 양주시 남면 개나리길,경기도,양주시
242,경기양주시은현점,경기 양주시 은현면 은현로,경기도,양주시
243,경기양주시장흥점,경기 양주시 장흥면 호국로,경기도,양주시
244,경기양평군양평점,경기 양평군 양평읍 양근로,경기도,양평군
245,경기양평군용두리점,경기 양평군 청운면 용두로,경기도,양평군
246,경기양평군용문점,경기 양평군 용문면 다문북길,경기도,양평군
247,경기양평군한화리조트점,경기 양평군 옥천면 신촌길,경기도,양평군
248,경기여주시가남점,경기 여주군 가남면 경충대로,경기도,여주시
249,경기여주시여주점,경기 여주시 여흥로,경기도,여주시
250,경기여주시오학점,경기 여주시 학동 1길,경기도,여주시
251,경기연천군군남점,경기 연천군 군남면 군왕로,경기도,연천군
252,경기연천군대광리점,경기 연천군 신서면 연신로,경기도,연천군
253,경기연천군백학점,경기 연천군 백학면 두백로,경기도,연천군
254,경기연천군연천점,경기 연천군 연천읍 연천로,경기도,연천군
255,경기연천군전곡점,경기도 연천군 전곡읍 은전로,경기도,연천군
256,경기오산시궐동점,경기 오산시 궐동로,경기도,오산시
257,경기오산시세교신도시점,경기 오산시 오산대역로,경기도,오산시
258,경기오산시운암1점,경기 오산시 운천로,경기도,오산시
259,경기오산시원동갈곶점,경기 오산시 밀머리로,경기도,오산시
260,경기용인시강남대점,경기 용인 기흥구 강남동로,경기도,용인시
261,경기용인시구성점,경기 용인시 기흥구 마북로,경기도,용인시
262,경기용인시동백지구점,경기 용인시 기흥구 평촌로,경기도,용인시
263,경기용인시둔전점[B],경기 용인시 처인구 포곡읍 포곡로,경기도,용인시
264,경기용인시모현점,경기 용인시 처인구 모현면 백옥대로,경기도,용인시
265,경기용인시백암점,경기 용인시 백암로,경기도,용인시
266,경기용인시보라점,경기 용인시 기흥구 한보라로,경기도,용인시
267,경기용인시상갈점,경기 용인시 기흥구 금화로,경기도,용인시
268,경기용인시상현점,경기 용인시 수지구 만현로,경기도,용인시
269,경기용인시서천점,경기 용인시 기흥구 서천서로,경기도,용인시
270,경기용인시수지2지구점,경기 용인시 수지구 정평로,경기도,용인시
271,경기용인시신갈점,경기 용인시 기흥구 용구대로,경기도,용인시
272,경기용인시신봉점,경기 용인시 수지구 신봉로,경기도,용인시
273,경기용인시양지점,경기 용인시 처인구 양지면 남곡로,경기도,용인시
274,경기용인시용인1호점,경기 용인시 처인구 중부대로,경기도,용인시
275,경기용인시죽전1호점,경기 용인시 수지구 푸른솔로,경기도,용인시
276,경기용인시죽전2호점,경기 용인시 수지구 죽전로,경기도,용인시
277,경기용인시풍덕천점,경기 용인시 수지구 풍덕천로,경기도,용인시
278,경기용인시흥덕지구점[B],경기 용인시 기흥구 흥덕로,경기도,용인시
279,경기의왕시내손동점,경기 의왕시 복지,경기도,의왕시
280,경기의왕시부곡점,경기 의왕시 부곡중앙남길,경기도,의왕시
281,경기의정부시가능2점,경기 의정부시 가능로,경기도,의정부시
282,경기의정부시가능3점,경기 의정부시 호국로,경기도,의정부시
283,경기의정부시금오점,경기 의정부시 하금로,경기도,의정부시
284,경기의정부시금오지구점,경기 의정부시 청사로,경기도,의정부시
285,경기의정부시녹양점,경기 의정부시 녹양로,경기도,의정부시
286,경기의정부시망월사역점,경기 의정부시 평화로,경기도,의정부시
287,경기의정부시민락용현점,경기 의정부시 용현로,경기도,의정부시
288,경기의정부시신곡점,경기 의정부시 시민로,경기도,의정부시
289,경기의정부시신시가지점,경기 의정부시 범골로,경기도,의정부시
290,경기의정부시의정부1점,경기 의정부시 호국로,경기도,의정부시
291,경기의정부시장암점,경기 의정부시 장곡로,경기도,의정부시
